Year_BP,GHG_Forcing
57747.0,-1.5
57748.0,-1.5
57749.0,-1.4989999999999999
57750.0,-1.4989999999999999
57751.0,-1.4989999999999999
57752.0,-1.4989999999999999
57753.0,-1.498
57754.0,-1.498
57755.0,-1.497
57756.0,-1.497
57757.0,-1.496
57758.0,-1.496
57759.0,-1.496
57760.0,-1.496
57761.0,-1.495
57762.0,-1.495
57763.0,-1.495
57764.0,-1.495
57765.0,-1.495
57766.0,-1.494
57767.0,-1.494
57768.0,-1.494
57769.0,-1.494
57770.0,-1.493
57771.0,-1.493
57772.0,-1.493
57773.0,-1.493
57774.0,-1.492
57775.0,-1.492
57776.0,-1.492
57777.0,-1.492
57778.0,-1.492
57779.0,-1.491
57780.0,-1.491
57781.0,-1.491
57782.0,-1.491
57783.0,-1.49
57784.0,-1.49
57785.0,-1.49
57786.0,-1.49
57787.0,-1.49
57788.0,-1.489
57789.0,-1.489
57790.0,-1.49
57791.0,-1.49
57792.0,-1.4889999999999999
57793.0,-1.4889999999999999
57794.0,-1.4889999999999999
57795.0,-1.4889999999999999
57796.0,-1.4879999999999998
57797.0,-1.4869999999999999
57798.0,-1.4869999999999999
57799.0,-1.4869999999999999
57800.0,-1.4869999999999999
57801.0,-1.4859999999999998
57802.0,-1.4859999999999998
57803.0,-1.4859999999999998
57804.0,-1.4859999999999998
57805.0,-1.4869999999999999
57806.0,-1.486
57807.0,-1.486
57808.0,-1.486
57809.0,-1.486
57810.0,-1.486
57811.0,-1.4849999999999999
57812.0,-1.4849999999999999
57813.0,-1.4849999999999999
57814.0,-1.4849999999999999
57815.0,-1.4849999999999999
57816.0,-1.4849999999999999
57817.0,-1.4849999999999999
57818.0,-1.4849999999999999
57819.0,-1.4849999999999999
57820.0,-1.4839999999999998
57821.0,-1.4839999999999998
57822.0,-1.4839999999999998
57823.0,-1.4839999999999998
57824.0,-1.4839999999999998
57825.0,-1.4829999999999999
57826.0,-1.484
57827.0,-1.484
57828.0,-1.484
57829.0,-1.484
57830.0,-1.4829999999999999
57831.0,-1.4829999999999999
57832.0,-1.4829999999999999
57833.0,-1.4829999999999999
57834.0,-1.4829999999999999
57835.0,-1.4829999999999999
57836.0,-1.482
57837.0,-1.482
57838.0,-1.482
57839.0,-1.482
57840.0,-1.482
57841.0,-1.4809999999999999
57842.0,-1.4809999999999999
57843.0,-1.4809999999999999
57844.0,-1.4809999999999999
57845.0,-1.4809999999999999
57846.0,-1.48
57847.0,-1.48
57848.0,-1.48
57849.0,-1.48
57850.0,-1.48
57851.0,-1.48
57852.0,-1.479
57853.0,-1.479
57854.0,-1.479
57855.0,-1.479
57856.0,-1.479
57857.0,-1.478
57858.0,-1.478
57859.0,-1.478
57860.0,-1.478
57861.0,-1.478
57862.0,-1.478
57863.0,-1.4760000000000002
57864.0,-1.475
57865.0,-1.475
57866.0,-1.475
57867.0,-1.475
57868.0,-1.475
57869.0,-1.474
57870.0,-1.474
57871.0,-1.473
57872.0,-1.473
57873.0,-1.473
57874.0,-1.473
57875.0,-1.4720000000000002
57876.0,-1.4720000000000002
57877.0,-1.471
57878.0,-1.471
57879.0,-1.471
57880.0,-1.471
57881.0,-1.471
57882.0,-1.469
57883.0,-1.469
57884.0,-1.469
57885.0,-1.469
57886.0,-1.468
57887.0,-1.468
57888.0,-1.467
57889.0,-1.467
57890.0,-1.4660000000000002
57891.0,-1.4660000000000002
57892.0,-1.4660000000000002
57893.0,-1.4660000000000002
57894.0,-1.465
57895.0,-1.464
57896.0,-1.464
57897.0,-1.464
57898.0,-1.463
57899.0,-1.463
57900.0,-1.463
57901.0,-1.463
57902.0,-1.461
57903.0,-1.461
57904.0,-1.461
57905.0,-1.4600000000000002
57906.0,-1.4600000000000002
57907.0,-1.4600000000000002
57908.0,-1.4600000000000002
57909.0,-1.458
57910.0,-1.458
57911.0,-1.458
57912.0,-1.457
57913.0,-1.457
57914.0,-1.457
57915.0,-1.457
57916.0,-1.455
57917.0,-1.455
57918.0,-1.455
57919.0,-1.4540000000000002
57920.0,-1.4540000000000002
57921.0,-1.4540000000000002
57922.0,-1.453
57923.0,-1.453
57924.0,-1.452
57925.0,-1.452
57926.0,-1.451
57927.0,-1.451
57928.0,-1.451
57929.0,-1.45
57930.0,-1.45
57931.0,-1.449
57932.0,-1.449
57933.0,-1.4480000000000002
57934.0,-1.4480000000000002
57935.0,-1.447
57936.0,-1.446
57937.0,-1.446
57938.0,-1.446
57939.0,-1.446
57940.0,-1.444
57941.0,-1.444
57942.0,-1.444
57943.0,-1.444
57944.0,-1.4429999999999998
57945.0,-1.4429999999999998
57946.0,-1.4429999999999998
57947.0,-1.4429999999999998
57948.0,-1.441
57949.0,-1.441
57950.0,-1.441
57951.0,-1.441
57952.0,-1.441
57953.0,-1.441
57954.0,-1.44
57955.0,-1.44
57956.0,-1.44
57957.0,-1.4389999999999998
57958.0,-1.4389999999999998
57959.0,-1.4389999999999998
57960.0,-1.438
57961.0,-1.438
57962.0,-1.438
57963.0,-1.438
57964.0,-1.438
57965.0,-1.438
57966.0,-1.437
57967.0,-1.437
57968.0,-1.437
57969.0,-1.437
57970.0,-1.437
57971.0,-1.437
57972.0,-1.436
57973.0,-1.436
57974.0,-1.436
57975.0,-1.436
57976.0,-1.4349999999999998
57977.0,-1.436
57978.0,-1.436
57979.0,-1.436
57980.0,-1.436
57981.0,-1.436
57982.0,-1.436
57983.0,-1.436
57984.0,-1.436
57985.0,-1.436
57986.0,-1.436
57987.0,-1.435
57988.0,-1.435
57989.0,-1.436
57990.0,-1.436
57991.0,-1.436
57992.0,-1.436
57993.0,-1.436
57994.0,-1.436
57995.0,-1.436
57996.0,-1.437
57997.0,-1.437
57998.0,-1.436
57999.0,-1.436
58000.0,-1.436
58001.0,-1.436
58002.0,-1.4369999999999998
58003.0,-1.4369999999999998
58004.0,-1.436
58005.0,-1.436
58006.0,-1.436
58007.0,-1.437
58008.0,-1.437
58009.0,-1.4360000000000002
58010.0,-1.4360000000000002
58011.0,-1.4360000000000002
58012.0,-1.4360000000000002
58013.0,-1.437
58014.0,-1.437
58015.0,-1.437
58016.0,-1.437
58017.0,-1.437
58018.0,-1.4380000000000002
58019.0,-1.4380000000000002
58020.0,-1.4380000000000002
58021.0,-1.437
58022.0,-1.437
58023.0,-1.437
58024.0,-1.437
58025.0,-1.438
58026.0,-1.438
58027.0,-1.438
58028.0,-1.438
58029.0,-1.438
58030.0,-1.438
58031.0,-1.438
58032.0,-1.438
58033.0,-1.438
58034.0,-1.437
58035.0,-1.4380000000000002
58036.0,-1.4380000000000002
58037.0,-1.4380000000000002
58038.0,-1.4380000000000002
58039.0,-1.4380000000000002
58040.0,-1.4380000000000002
58041.0,-1.4380000000000002
58042.0,-1.4380000000000002
58043.0,-1.4380000000000002
58044.0,-1.4380000000000002
58045.0,-1.4380000000000002
58046.0,-1.4380000000000002
58047.0,-1.4380000000000002
58048.0,-1.437
58049.0,-1.436
58050.0,-1.436
58051.0,-1.436
58052.0,-1.436
58053.0,-1.436
58054.0,-1.436
58055.0,-1.436
58056.0,-1.436
58057.0,-1.436
58058.0,-1.436
58059.0,-1.435
58060.0,-1.435
58061.0,-1.435
58062.0,-1.435
58063.0,-1.4340000000000002
58064.0,-1.4340000000000002
58065.0,-1.4340000000000002
58066.0,-1.432
58067.0,-1.432
58068.0,-1.432
58069.0,-1.432
58070.0,-1.432
58071.0,-1.432
58072.0,-1.431
58073.0,-1.431
58074.0,-1.431
58075.0,-1.431
58076.0,-1.431
58077.0,-1.431
58078.0,-1.43
58079.0,-1.43
58080.0,-1.4289999999999998
58081.0,-1.4289999999999998
58082.0,-1.4289999999999998
58083.0,-1.428
58084.0,-1.428
58085.0,-1.428
58086.0,-1.428
58087.0,-1.4269999999999998
58088.0,-1.4269999999999998
58089.0,-1.4269999999999998
58090.0,-1.4269999999999998
58091.0,-1.4269999999999998
58092.0,-1.426
58093.0,-1.426
58094.0,-1.426
58095.0,-1.426
58096.0,-1.426
58097.0,-1.424
58098.0,-1.424
58099.0,-1.424
58100.0,-1.424
58101.0,-1.424
58102.0,-1.423
58103.0,-1.423
58104.0,-1.423
58105.0,-1.423
58106.0,-1.423
58107.0,-1.422
58108.0,-1.422
58109.0,-1.422
58110.0,-1.422
58111.0,-1.422
58112.0,-1.421
58113.0,-1.421
58114.0,-1.421
58115.0,-1.421
58116.0,-1.42
58117.0,-1.42
58118.0,-1.42
58119.0,-1.4189999999999998
58120.0,-1.4189999999999998
58121.0,-1.418
58122.0,-1.418
58123.0,-1.418
58124.0,-1.418
58125.0,-1.418
58126.0,-1.417
58127.0,-1.417
58128.0,-1.417
58129.0,-1.417
58130.0,-1.417
58131.0,-1.417
58132.0,-1.417
58133.0,-1.417
58134.0,-1.417
58135.0,-1.417
58136.0,-1.417
58137.0,-1.4160000000000001
58138.0,-1.4160000000000001
58139.0,-1.4160000000000001
58140.0,-1.4160000000000001
58141.0,-1.4160000000000001
58142.0,-1.4160000000000001
58143.0,-1.4160000000000001
58144.0,-1.4160000000000001
58145.0,-1.4160000000000001
58146.0,-1.4160000000000001
58147.0,-1.4160000000000001
58148.0,-1.4160000000000001
58149.0,-1.4160000000000001
58150.0,-1.4160000000000001
58151.0,-1.4160000000000001
58152.0,-1.4160000000000001
58153.0,-1.4160000000000001
58154.0,-1.4160000000000001
58155.0,-1.417
58156.0,-1.417
58157.0,-1.417
58158.0,-1.417
58159.0,-1.417
58160.0,-1.416
58161.0,-1.417
58162.0,-1.417
58163.0,-1.417
58164.0,-1.417
58165.0,-1.417
58166.0,-1.418
58167.0,-1.418
58168.0,-1.418
58169.0,-1.419
58170.0,-1.418
58171.0,-1.418
58172.0,-1.418
58173.0,-1.4189999999999998
58174.0,-1.4189999999999998
58175.0,-1.4189999999999998
58176.0,-1.42
58177.0,-1.42
58178.0,-1.4209999999999998
58179.0,-1.4209999999999998
58180.0,-1.4209999999999998
58181.0,-1.422
58182.0,-1.422
58183.0,-1.4229999999999998
58184.0,-1.4229999999999998
58185.0,-1.422
58186.0,-1.423
58187.0,-1.423
58188.0,-1.424
58189.0,-1.424
58190.0,-1.425
58191.0,-1.425
58192.0,-1.426
58193.0,-1.426
58194.0,-1.427
58195.0,-1.427
58196.0,-1.428
58197.0,-1.428
58198.0,-1.429
58199.0,-1.43
58200.0,-1.43
58201.0,-1.431
58202.0,-1.431
58203.0,-1.432
58204.0,-1.432
58205.0,-1.433
58206.0,-1.434
58207.0,-1.434
58208.0,-1.435
58209.0,-1.436
58210.0,-1.436
58211.0,-1.437
58212.0,-1.438
58213.0,-1.4369999999999998
58214.0,-1.437
58215.0,-1.438
58216.0,-1.438
58217.0,-1.439
58218.0,-1.44
58219.0,-1.441
58220.0,-1.441
58221.0,-1.442
58222.0,-1.443
58223.0,-1.444
58224.0,-1.444
58225.0,-1.445
58226.0,-1.446
58227.0,-1.447
58228.0,-1.448
58229.0,-1.448
58230.0,-1.449
58231.0,-1.45
58232.0,-1.451
58233.0,-1.452
58234.0,-1.452
58235.0,-1.453
58236.0,-1.454
58237.0,-1.455
58238.0,-1.456
58239.0,-1.457
58240.0,-1.457
58241.0,-1.458
58242.0,-1.459
58243.0,-1.459
58244.0,-1.4600000000000002
58245.0,-1.461
58246.0,-1.4620000000000002
58247.0,-1.4620000000000002
58248.0,-1.463
58249.0,-1.4640000000000002
58250.0,-1.465
58251.0,-1.4660000000000002
58252.0,-1.467
58253.0,-1.4680000000000002
58254.0,-1.4680000000000002
58255.0,-1.469
58256.0,-1.469
58257.0,-1.47
58258.0,-1.471
58259.0,-1.472
58260.0,-1.472
58261.0,-1.473
58262.0,-1.474
58263.0,-1.475
58264.0,-1.476
58265.0,-1.477
58266.0,-1.477
58267.0,-1.478
58268.0,-1.479
58269.0,-1.48
58270.0,-1.4809999999999999
58271.0,-1.4809999999999999
58272.0,-1.482
58273.0,-1.4819999999999998
58274.0,-1.4829999999999999
58275.0,-1.4829999999999999
58276.0,-1.484
58277.0,-1.4849999999999999
58278.0,-1.4859999999999998
58279.0,-1.4859999999999998
58280.0,-1.4869999999999999
58281.0,-1.488
58282.0,-1.4889999999999999
58283.0,-1.4889999999999999
58284.0,-1.4899999999999998
58285.0,-1.4909999999999999
58286.0,-1.4909999999999999
58287.0,-1.492
58288.0,-1.4929999999999999
58289.0,-1.4929999999999999
58290.0,-1.4939999999999998
58291.0,-1.4939999999999998
58292.0,-1.4949999999999999
58293.0,-1.496
58294.0,-1.496
58295.0,-1.4969999999999999
58296.0,-1.4969999999999999
58297.0,-1.4969999999999999
58298.0,-1.498
58299.0,-1.498
58300.0,-1.499
58301.0,-1.499
58302.0,-1.499
58303.0,-1.499
58304.0,-1.5
58305.0,-1.5
58306.0,-1.5010000000000001
58307.0,-1.5010000000000001
58308.0,-1.5020000000000002
58309.0,-1.5020000000000002
58310.0,-1.5020000000000002
58311.0,-1.5030000000000001
58312.0,-1.5030000000000001
58313.0,-1.504
58314.0,-1.504
58315.0,-1.5050000000000001
58316.0,-1.5050000000000001
58317.0,-1.5050000000000001
58318.0,-1.5060000000000002
58319.0,-1.5060000000000002
58320.0,-1.5060000000000002
58321.0,-1.5070000000000001
58322.0,-1.5070000000000001
58323.0,-1.5070000000000001
58324.0,-1.508
58325.0,-1.508
58326.0,-1.508
58327.0,-1.5070000000000001
58328.0,-1.508
58329.0,-1.508
58330.0,-1.508
58331.0,-1.508
58332.0,-1.509
58333.0,-1.509
58334.0,-1.509
58335.0,-1.509
58336.0,-1.509
58337.0,-1.509
58338.0,-1.509
58339.0,-1.509
58340.0,-1.509
58341.0,-1.509
58342.0,-1.509
58343.0,-1.509
58344.0,-1.509
58345.0,-1.509
58346.0,-1.509
58347.0,-1.509
58348.0,-1.509
58349.0,-1.508
58350.0,-1.508
58351.0,-1.508
58352.0,-1.508
58353.0,-1.508
58354.0,-1.508
58355.0,-1.508
58356.0,-1.508
58357.0,-1.508
58358.0,-1.508
58359.0,-1.508
58360.0,-1.508
58361.0,-1.508
58362.0,-1.508
58363.0,-1.507
58364.0,-1.507
58365.0,-1.507
58366.0,-1.507
58367.0,-1.507
58368.0,-1.506
58369.0,-1.505
58370.0,-1.505
58371.0,-1.505
58372.0,-1.505
58373.0,-1.5039999999999998
58374.0,-1.5039999999999998
58375.0,-1.5039999999999998
58376.0,-1.503
58377.0,-1.503
58378.0,-1.503
58379.0,-1.502
58380.0,-1.502
58381.0,-1.5010000000000001
58382.0,-1.5
58383.0,-1.5
58384.0,-1.5
58385.0,-1.498
58386.0,-1.498
58387.0,-1.497
58388.0,-1.497
58389.0,-1.4960000000000002
58390.0,-1.4960000000000002
58391.0,-1.495
58392.0,-1.495
58393.0,-1.494
58394.0,-1.494
58395.0,-1.493
58396.0,-1.493
58397.0,-1.4920000000000002
58398.0,-1.4920000000000002
58399.0,-1.491
58400.0,-1.489
58401.0,-1.489
58402.0,-1.488
58403.0,-1.4869999999999999
58404.0,-1.4869999999999999
58405.0,-1.486
58406.0,-1.485
58407.0,-1.485
58408.0,-1.484
58409.0,-1.4829999999999999
58410.0,-1.4829999999999999
58411.0,-1.482
58412.0,-1.481
58413.0,-1.481
58414.0,-1.479
58415.0,-1.478
58416.0,-1.477
58417.0,-1.4760000000000002
58418.0,-1.4760000000000002
58419.0,-1.475
58420.0,-1.474
58421.0,-1.473
58422.0,-1.4720000000000002
58423.0,-1.4720000000000002
58424.0,-1.471
58425.0,-1.47
58426.0,-1.468
58427.0,-1.467
58428.0,-1.466
58429.0,-1.464
58430.0,-1.464
58431.0,-1.4629999999999999
58432.0,-1.462
58433.0,-1.4609999999999999
58434.0,-1.46
58435.0,-1.4589999999999999
58436.0,-1.458
58437.0,-1.4569999999999999
58438.0,-1.456
58439.0,-1.454
58440.0,-1.453
58441.0,-1.452
58442.0,-1.451
58443.0,-1.45
58444.0,-1.449
58445.0,-1.448
58446.0,-1.447
58447.0,-1.446
58448.0,-1.445
58449.0,-1.445
58450.0,-1.4429999999999998
58451.0,-1.442
58452.0,-1.4409999999999998
58453.0,-1.44
58454.0,-1.4389999999999998
58455.0,-1.438
58456.0,-1.4369999999999998
58457.0,-1.436
58458.0,-1.4349999999999998
58459.0,-1.434
58460.0,-1.4329999999999998
58461.0,-1.431
58462.0,-1.43
58463.0,-1.429
58464.0,-1.428
58465.0,-1.428
58466.0,-1.427
58467.0,-1.426
58468.0,-1.425
58469.0,-1.424
58470.0,-1.423
58471.0,-1.423
58472.0,-1.4209999999999998
58473.0,-1.42
58474.0,-1.42
58475.0,-1.4189999999999998
58476.0,-1.418
58477.0,-1.418
58478.0,-1.4169999999999998
58479.0,-1.416
58480.0,-1.416
58481.0,-1.4149999999999998
58482.0,-1.414
58483.0,-1.413
58484.0,-1.413
58485.0,-1.412
58486.0,-1.412
58487.0,-1.412
58488.0,-1.411
58489.0,-1.411
58490.0,-1.411
58491.0,-1.409
58492.0,-1.409
58493.0,-1.408
58494.0,-1.408
58495.0,-1.408
58496.0,-1.408
58497.0,-1.408
58498.0,-1.408
58499.0,-1.408
58500.0,-1.408
58501.0,-1.4080000000000001
58502.0,-1.4080000000000001
58503.0,-1.4080000000000001
58504.0,-1.4080000000000001
58505.0,-1.4080000000000001
58506.0,-1.409
58507.0,-1.409
58508.0,-1.409
58509.0,-1.4100000000000001
58510.0,-1.409
58511.0,-1.41
58512.0,-1.41
58513.0,-1.411
58514.0,-1.411
58515.0,-1.412
58516.0,-1.412
58517.0,-1.413
58518.0,-1.413
58519.0,-1.413
58520.0,-1.4140000000000001
58521.0,-1.4140000000000001
58522.0,-1.415
58523.0,-1.4160000000000001
58524.0,-1.417
58525.0,-1.417
58526.0,-1.4180000000000001
58527.0,-1.418
58528.0,-1.419
58529.0,-1.42
58530.0,-1.421
58531.0,-1.422
58532.0,-1.422
58533.0,-1.423
58534.0,-1.424
58535.0,-1.425
58536.0,-1.425
58537.0,-1.4260000000000002
58538.0,-1.427
58539.0,-1.4280000000000002
58540.0,-1.429
58541.0,-1.4300000000000002
58542.0,-1.431
58543.0,-1.4320000000000002
58544.0,-1.433
58545.0,-1.434
58546.0,-1.435
58547.0,-1.436
58548.0,-1.437
58549.0,-1.438
58550.0,-1.439
58551.0,-1.44
58552.0,-1.441
58553.0,-1.4420000000000002
58554.0,-1.443
58555.0,-1.4440000000000002
58556.0,-1.445
58557.0,-1.447
58558.0,-1.4480000000000002
58559.0,-1.449
58560.0,-1.449
58561.0,-1.45
58562.0,-1.452
58563.0,-1.4529999999999998
58564.0,-1.454
58565.0,-1.455
58566.0,-1.456
58567.0,-1.457
58568.0,-1.4580000000000002
58569.0,-1.459
58570.0,-1.46
58571.0,-1.461
58572.0,-1.463
58573.0,-1.464
58574.0,-1.464
58575.0,-1.4649999999999999
58576.0,-1.466
58577.0,-1.467
58578.0,-1.4689999999999999
58579.0,-1.47
58580.0,-1.471
58581.0,-1.472
58582.0,-1.472
58583.0,-1.473
58584.0,-1.4740000000000002
58585.0,-1.475
58586.0,-1.476
58587.0,-1.477
58588.0,-1.4780000000000002
58589.0,-1.478
58590.0,-1.479
58591.0,-1.48
58592.0,-1.4809999999999999
58593.0,-1.482
58594.0,-1.483
58595.0,-1.483
58596.0,-1.484
58597.0,-1.485
58598.0,-1.4860000000000002
58599.0,-1.487
58600.0,-1.487
58601.0,-1.488
58602.0,-1.488
58603.0,-1.4889999999999999
58604.0,-1.4889999999999999
58605.0,-1.49
58606.0,-1.491
58607.0,-1.492
58608.0,-1.492
58609.0,-1.492
58610.0,-1.493
58611.0,-1.493
58612.0,-1.494
58613.0,-1.494
58614.0,-1.495
58615.0,-1.494
58616.0,-1.4949999999999999
58617.0,-1.4949999999999999
58618.0,-1.496
58619.0,-1.496
58620.0,-1.4969999999999999
58621.0,-1.4969999999999999
58622.0,-1.497
58623.0,-1.497
58624.0,-1.498
58625.0,-1.498
58626.0,-1.498
58627.0,-1.499
58628.0,-1.498
58629.0,-1.498
58630.0,-1.4989999999999999
58631.0,-1.4989999999999999
58632.0,-1.4989999999999999
58633.0,-1.5
58634.0,-1.499
58635.0,-1.499
58636.0,-1.499
58637.0,-1.499
58638.0,-1.5
58639.0,-1.5
58640.0,-1.4989999999999999
58641.0,-1.4989999999999999
58642.0,-1.4989999999999999
58643.0,-1.5
58644.0,-1.5
58645.0,-1.5
58646.0,-1.499
58647.0,-1.499
58648.0,-1.499
58649.0,-1.499
58650.0,-1.499
58651.0,-1.499
58652.0,-1.4989999999999999
58653.0,-1.4989999999999999
58654.0,-1.4989999999999999
58655.0,-1.4989999999999999
58656.0,-1.4989999999999999
58657.0,-1.498
58658.0,-1.498
58659.0,-1.498
58660.0,-1.498
58661.0,-1.498
58662.0,-1.498
58663.0,-1.4969999999999999
58664.0,-1.4969999999999999
58665.0,-1.4969999999999999
58666.0,-1.4969999999999999
58667.0,-1.4969999999999999
58668.0,-1.496
58669.0,-1.496
58670.0,-1.495
58671.0,-1.496
58672.0,-1.496
58673.0,-1.496
58674.0,-1.4949999999999999
58675.0,-1.4949999999999999
58676.0,-1.4949999999999999
58677.0,-1.4949999999999999
58678.0,-1.4949999999999999
58679.0,-1.494
58680.0,-1.494
58681.0,-1.4929999999999999
58682.0,-1.4929999999999999
58683.0,-1.4929999999999999
58684.0,-1.4929999999999999
58685.0,-1.4919999999999998
58686.0,-1.4919999999999998
58687.0,-1.4919999999999998
58688.0,-1.4909999999999999
58689.0,-1.4909999999999999
58690.0,-1.49
58691.0,-1.49
58692.0,-1.49
58693.0,-1.49
58694.0,-1.4889999999999999
58695.0,-1.4879999999999998
58696.0,-1.4879999999999998
58697.0,-1.4879999999999998
58698.0,-1.4879999999999998
58699.0,-1.4879999999999998
58700.0,-1.486
58701.0,-1.486
58702.0,-1.486
58703.0,-1.486
58704.0,-1.486
58705.0,-1.4849999999999999
58706.0,-1.4839999999999998
58707.0,-1.4839999999999998
58708.0,-1.4839999999999998
58709.0,-1.4839999999999998
58710.0,-1.4829999999999999
58711.0,-1.482
58712.0,-1.482
58713.0,-1.482
58714.0,-1.482
58715.0,-1.4809999999999999
58716.0,-1.4809999999999999
58717.0,-1.4799999999999998
58718.0,-1.4799999999999998
58719.0,-1.4809999999999999
58720.0,-1.48
58721.0,-1.48
58722.0,-1.479
58723.0,-1.479
58724.0,-1.478
58725.0,-1.478
58726.0,-1.478
58727.0,-1.4769999999999999
58728.0,-1.4769999999999999
58729.0,-1.476
58730.0,-1.476
58731.0,-1.476
58732.0,-1.475
58733.0,-1.475
58734.0,-1.474
58735.0,-1.474
58736.0,-1.474
58737.0,-1.4729999999999999
58738.0,-1.472
58739.0,-1.472
58740.0,-1.472
58741.0,-1.471
58742.0,-1.471
58743.0,-1.47
58744.0,-1.47
58745.0,-1.469
58746.0,-1.469
58747.0,-1.4680000000000002
58748.0,-1.4680000000000002
58749.0,-1.467
58750.0,-1.467
58751.0,-1.467
58752.0,-1.465
58753.0,-1.466
58754.0,-1.466
58755.0,-1.466
58756.0,-1.464
58757.0,-1.464
58758.0,-1.464
58759.0,-1.4629999999999999
58760.0,-1.462
58761.0,-1.462
58762.0,-1.4609999999999999
58763.0,-1.4609999999999999
58764.0,-1.4609999999999999
58765.0,-1.4589999999999999
58766.0,-1.4589999999999999
58767.0,-1.458
58768.0,-1.458
58769.0,-1.4569999999999999
58770.0,-1.4559999999999997
58771.0,-1.4559999999999997
58772.0,-1.4549999999999998
58773.0,-1.454
58774.0,-1.454
58775.0,-1.453
58776.0,-1.453
58777.0,-1.4509999999999998
58778.0,-1.4509999999999998
58779.0,-1.45
58780.0,-1.45
58781.0,-1.451
58782.0,-1.449
58783.0,-1.449
58784.0,-1.448
58785.0,-1.448
58786.0,-1.446
58787.0,-1.446
58788.0,-1.4449999999999998
58789.0,-1.4449999999999998
58790.0,-1.443
58791.0,-1.443
58792.0,-1.4420000000000002
58793.0,-1.4420000000000002
58794.0,-1.44
58795.0,-1.44
58796.0,-1.439
58797.0,-1.438
58798.0,-1.437
58799.0,-1.436
58800.0,-1.436
58801.0,-1.435
58802.0,-1.434
58803.0,-1.4329999999999998
58804.0,-1.4329999999999998
58805.0,-1.4329999999999998
58806.0,-1.431
58807.0,-1.431
58808.0,-1.43
58809.0,-1.43
58810.0,-1.428
58811.0,-1.4269999999999998
58812.0,-1.4269999999999998
58813.0,-1.4259999999999997
58814.0,-1.4249999999999998
58815.0,-1.424
58816.0,-1.423
58817.0,-1.423
58818.0,-1.4209999999999998
58819.0,-1.4209999999999998
58820.0,-1.42
58821.0,-1.4189999999999998
58822.0,-1.418
58823.0,-1.4169999999999998
58824.0,-1.4169999999999998
58825.0,-1.416
58826.0,-1.4149999999999998
58827.0,-1.4149999999999998
58828.0,-1.414
58829.0,-1.413
58830.0,-1.4120000000000001
58831.0,-1.411
58832.0,-1.411
58833.0,-1.41
58834.0,-1.408
58835.0,-1.408
58836.0,-1.4069999999999998
58837.0,-1.406
58838.0,-1.405
58839.0,-1.4040000000000001
58840.0,-1.403
58841.0,-1.403
58842.0,-1.401
58843.0,-1.4
58844.0,-1.4
58845.0,-1.4
58846.0,-1.399
58847.0,-1.398
58848.0,-1.397
58849.0,-1.397
58850.0,-1.3949999999999998
58851.0,-1.394
58852.0,-1.394
58853.0,-1.3929999999999998
58854.0,-1.391
58855.0,-1.391
58856.0,-1.39
58857.0,-1.389
58858.0,-1.388
58859.0,-1.3869999999999998
58860.0,-1.386
58861.0,-1.386
58862.0,-1.384
58863.0,-1.385
58864.0,-1.3840000000000001
58865.0,-1.383
58866.0,-1.382
58867.0,-1.381
58868.0,-1.38
58869.0,-1.38
58870.0,-1.3780000000000001
58871.0,-1.377
58872.0,-1.377
58873.0,-1.3760000000000001
58874.0,-1.375
58875.0,-1.3739999999999999
58876.0,-1.373
58877.0,-1.373
58878.0,-1.371
58879.0,-1.37
58880.0,-1.371
58881.0,-1.3699999999999999
58882.0,-1.3689999999999998
58883.0,-1.3679999999999999
58884.0,-1.3669999999999998
58885.0,-1.3669999999999998
58886.0,-1.365
58887.0,-1.365
58888.0,-1.3639999999999999
58889.0,-1.363
58890.0,-1.3619999999999999
58891.0,-1.3609999999999998
58892.0,-1.3609999999999998
58893.0,-1.3599999999999999
58894.0,-1.3579999999999999
58895.0,-1.3579999999999999
58896.0,-1.358
58897.0,-1.358
58898.0,-1.356
58899.0,-1.356
58900.0,-1.3550000000000002
58901.0,-1.354
58902.0,-1.353
58903.0,-1.352
58904.0,-1.352
58905.0,-1.351
58906.0,-1.35
58907.0,-1.3490000000000002
58908.0,-1.3490000000000002
58909.0,-1.348
58910.0,-1.347
58911.0,-1.347
58912.0,-1.3459999999999999
58913.0,-1.3459999999999999
58914.0,-1.345
58915.0,-1.344
58916.0,-1.343
58917.0,-1.343
58918.0,-1.342
58919.0,-1.341
58920.0,-1.3399999999999999
58921.0,-1.3399999999999999
58922.0,-1.339
58923.0,-1.338
58924.0,-1.337
58925.0,-1.338
58926.0,-1.3370000000000002
58927.0,-1.336
58928.0,-1.336
58929.0,-1.335
58930.0,-1.335
58931.0,-1.3330000000000002
58932.0,-1.3330000000000002
58933.0,-1.332
58934.0,-1.332
